region_id,patient_id,dataset,n_cells,tumor_high_score_used,tumor_high_label_v2,cd8_high_score_used,cd8_high_label_v2,cd8_clustering_score_used,cd8_clustering_label_v2,tumor_stroma_mixing_score_used,tumor_stroma_mixing_label_v2,interface_immune_score_used,interface_immune_label_v2,immune_exclusion_score_used,immune_exclusion_label_v2
UPMC_c006_v001_r001_reg054,67688.0,UPMC_HNC,13897.0,0.3298553644671512,0.0,0.0817442613513708,1.0,-0.0215996816885013,0.0,-0.0033351703600603,,0.0524884489691029,,-0.0759989931272709,
UPMC_c006_v001_r001_reg055,67646.0,UPMC_HNC,9002.0,0.4755609864474561,1.0,0.0271050877582759,0.0,-0.0067701995082378,,-0.0252570956920439,0.0,-0.1115079936979053,0.0,0.2909703198528111,1.0
UPMC_c006_v001_r001_reg066,67685.0,UPMC_HNC,10512.0,0.5548896499238964,1.0,0.0231164383561643,0.0,-0.0231239489590364,0.0,4.505932279606773e-05,,-0.0037739597949963,,-0.1005830913072501,
UPMC_c006_v001_r001_reg065,67644.0,UPMC_HNC,14836.0,0.4857778376921003,1.0,0.0971286060932866,1.0,0.0020457464913425,,-0.0039235625915706,,-0.166836862894674,0.0,-0.1013867822125215,
UPMC_c006_v001_r001_reg064,67637.0,UPMC_HNC,11383.0,0.6412193622067996,1.0,0.0418167442677677,0.0,0.0150308055587718,1.0,-0.0135777518371622,0.0,-0.1646041427789904,0.0,0.3568542497235687,1.0
UPMC_c006_v001_r001_reg063,67649.0,UPMC_HNC,7677.0,0.441839260127654,1.0,0.1018627067865051,1.0,-0.0166311146099306,0.0,0.0088329276177539,,-0.1989741260444959,0.0,-0.111399250161414,
UPMC_c006_v001_r001_reg062,67687.0,UPMC_HNC,10536.0,0.483675018982536,1.0,0.0639711465451784,1.0,-0.001239363722496,,-0.0180606998691643,0.0,0.0120733279873017,,-0.0025972977113896,
UPMC_c006_v001_r001_reg061,67664.0,UPMC_HNC,5905.0,0.5920406435224386,1.0,0.0218458933107535,0.0,-0.0005914566118924,,0.0412252836248054,1.0,-0.1379743399626712,0.0,-0.1630586190387055,0.0
UPMC_c006_v001_r001_reg058,67690.0,UPMC_HNC,6901.0,0.5668743660339082,1.0,0.0192725691928705,0.0,-0.0075257947520659,,-0.0199554914719192,0.0,0.1359969734647603,1.0,-0.126757892018846,0.0
UPMC_c006_v001_r001_reg056,67668.0,UPMC_HNC,11128.0,0.308411214953271,0.0,0.0656901509705248,1.0,-0.0170117540833819,0.0,-0.0073406030680985,,-0.1470256864673188,0.0,-0.173840930773488,0.0
UPMC_c007_v001_r001_reg001,67660.0,UPMC_HNC,13174.0,0.4412479125550326,1.0,0.1827083649612874,1.0,-0.0227969168155907,0.0,0.0010975744660613,,-0.0709256405966849,,-0.0021937312181499,
UPMC_c007_v001_r001_reg002,67677.0,UPMC_HNC,4235.0,0.5334120425029516,1.0,0.0162927981109799,0.0,-0.0182537225780931,0.0,-0.0144061252499127,0.0,0.1256212512227987,1.0,0.3098697550910069,1.0
UPMC_c007_v001_r001_reg003,67621.0,UPMC_HNC,2037.0,0.2773686794305351,0.0,0.0687285223367697,1.0,0.1040739913559842,1.0,0.0018692577095258,,0.106094089947236,1.0,-0.1792767203138381,0.0
UPMC_c007_v001_r001_reg004,67636.0,UPMC_HNC,3177.0,0.6008813345923828,1.0,0.029902423670129,0.0,-0.0184141175168371,0.0,0.0019232592540344,,-0.0376140296781905,,-0.150760343871229,0.0
UPMC_c007_v001_r001_reg005,67677.0,UPMC_HNC,2056.0,0.6425097276264592,1.0,0.0286964980544747,0.0,-0.0049277659066287,,-0.0070420542281709,,0.1269126080945321,1.0,0.1628352521241247,1.0
UPMC_c007_v001_r001_reg006,67621.0,UPMC_HNC,1631.0,0.6198651134273452,1.0,0.0423053341508277,0.0,-4.050641488714812e-06,,0.0093837251604633,1.0,0.053328563700311,,-0.090827630943731,
UPMC_c007_v001_r001_reg007,67640.0,UPMC_HNC,9238.0,0.1906256765533665,0.0,0.0816193981381251,1.0,0.0180293759306139,1.0,-0.0061429279802825,,-0.0143748920356888,,-0.1244991716922503,0.0
UPMC_c007_v001_r001_reg008,67659.0,UPMC_HNC,5913.0,0.4794520547945205,1.0,0.0994419076610857,1.0,0.0055207262179873,,-0.0028351693560221,,-0.0593940710800626,,-0.0581788029641847,
UPMC_c007_v001_r001_reg009,67649.0,UPMC_HNC,5398.0,0.3636532048907002,0.0,0.1018895887365691,1.0,0.0295030757243952,1.0,-0.024120648196457,0.0,0.1476175879063683,1.0,0.4148475050052432,1.0
UPMC_c007_v001_r001_reg010,67691.0,UPMC_HNC,4399.0,0.4039554444191862,0.0,0.0186406001363946,0.0,0.0004346430484338,,-0.0238066100306016,0.0,0.0579034199861698,,0.4500464453197828,1.0
UPMC_c007_v001_r001_reg011,67686.0,UPMC_HNC,9182.0,0.2259856240470485,0.0,0.1068394685253757,1.0,-0.0151305469577313,,0.0153687809035613,1.0,-0.1029542250059012,0.0,-0.1369838579051794,0.0
UPMC_c007_v001_r001_reg021,67676.0,UPMC_HNC,4805.0,0.3452653485952133,0.0,0.0380853277835587,0.0,-0.0253033509109502,0.0,-0.0237807328905103,0.0,-0.0112958588787537,,-0.1538093966762099,0.0
UPMC_c007_v001_r001_reg019,67660.0,UPMC_HNC,2979.0,0.6132930513595166,1.0,0.0594159113796576,0.0,0.0994361243007067,1.0,0.0074221354670198,,0.4202459964183463,1.0,-0.0639790560806312,
UPMC_c007_v001_r001_reg018,67676.0,UPMC_HNC,2754.0,0.4146695715323166,0.0,0.055918663761801,0.0,-0.0232276903323939,0.0,-0.0162900625928874,0.0,0.0903004834111351,1.0,-0.0153734114063229,
UPMC_c007_v001_r001_reg017,67671.0,UPMC_HNC,2052.0,0.4951267056530214,1.0,0.0375243664717348,0.0,0.0124161241488513,1.0,-0.0415080169862819,0.0,0.1409326818580292,1.0,0.1193295495101779,1.0
UPMC_c007_v001_r001_reg015,67684.0,UPMC_HNC,3835.0,0.3176010430247718,0.0,0.1342894393741851,1.0,-0.0025272576353611,,-0.0283892321508345,0.0,0.1334708380617056,1.0,0.3775545120248591,1.0
UPMC_c007_v001_r001_reg014,67658.0,UPMC_HNC,9643.0,0.4623042621590791,1.0,0.0951985896505236,1.0,-0.0245788519085557,0.0,0.0056037724071799,,-0.0942934835017766,0.0,-0.1196543809509058,0.0
UPMC_c007_v001_r001_reg013,67690.0,UPMC_HNC,5405.0,0.6588344125809436,1.0,0.0103607770582793,0.0,-0.0364409792938332,0.0,0.015355083292528,1.0,-0.1131411327466169,0.0,-0.1782371248175651,0.0
UPMC_c007_v001_r001_reg012,67688.0,UPMC_HNC,8863.0,0.1819925533115198,0.0,0.1004174658693444,1.0,-0.0237056805756616,0.0,0.0049990528214721,,-0.0392805412126508,,-0.1400553453335929,0.0
UPMC_c007_v001_r001_reg024,67690.0,UPMC_HNC,7830.0,0.6130268199233716,1.0,0.0251596424010217,0.0,-0.0098366793546823,,-0.0096452030592526,0.0,0.0095382089705176,,-0.1352714163194374,0.0
UPMC_c007_v001_r001_reg025,67634.0,UPMC_HNC,5898.0,0.333841980332316,0.0,0.0588335028823329,0.0,0.0339297783080511,1.0,0.0012377670790703,,0.0459562527754249,,-0.1349893594159564,0.0
UPMC_c007_v001_r001_reg026,67685.0,UPMC_HNC,6816.0,0.4080105633802817,0.0,0.0554577464788732,0.0,0.0313872220434621,1.0,0.0067274190569567,,-0.0059070524331564,,0.0150442518271089,
UPMC_c007_v001_r001_reg027,67645.0,UPMC_HNC,6864.0,0.3732517482517482,0.0,0.1427738927738927,1.0,-0.0213928587542397,0.0,-0.0055400400123181,,-0.0679228567798892,,-0.0708302078267898,
UPMC_c007_v001_r001_reg029,67696.0,UPMC_HNC,3462.0,0.2559214326978625,0.0,0.0375505488157134,0.0,-0.0050305325518612,,0.0007634783656785,,0.1242900236418519,1.0,0.3403398265500151,1.0
UPMC_c007_v001_r001_reg031,67670.0,UPMC_HNC,6727.0,0.4516129032258064,1.0,0.0740300282443882,1.0,-0.0257812727512607,0.0,0.0111630998183912,1.0,-0.0736110202959667,,-0.1004667243184167,
UPMC_c007_v001_r001_reg032,67697.0,UPMC_HNC,7163.0,0.52994555353902,1.0,0.0418818930615663,0.0,-0.031141518267042,0.0,0.0078857032412034,,-0.0961873103127857,0.0,-0.1171251946125287,
UPMC_c007_v001_r001_reg033,67632.0,UPMC_HNC,4553.0,0.4607950801669229,1.0,0.0215242697122776,0.0,0.0102856445368303,1.0,-0.009008928329303,0.0,0.064542283359453,,0.0363500198896628,
UPMC_c007_v001_r001_reg043,67697.0,UPMC_HNC,8020.0,0.4534912718204489,1.0,0.0251870324189526,0.0,-0.0263399813998687,0.0,0.0011856401189227,,-0.1539214341827809,0.0,-0.2056144891161339,0.0
UPMC_c007_v001_r001_reg042,67647.0,UPMC_HNC,8418.0,0.4057971014492754,0.0,0.0926585887384176,1.0,0.0065975711599272,1.0,-0.0145485203888622,0.0,-0.0292799208650906,,-0.0590574769454717,
UPMC_c007_v001_r001_reg041,67686.0,UPMC_HNC,5560.0,0.2016187050359712,0.0,0.062410071942446,1.0,-0.0196720807100526,0.0,-0.002097071614501,,-0.0126594212130177,,-0.0541085793656055,
UPMC_c007_v001_r001_reg040,67646.0,UPMC_HNC,2965.0,0.3075885328836425,0.0,0.0580101180438448,0.0,0.0088886955621803,1.0,-0.0371856728360746,0.0,0.0036162728779664,,0.362556686730157,1.0
UPMC_c007_v001_r001_reg038,67640.0,UPMC_HNC,6275.0,0.2057370517928287,0.0,0.096414342629482,1.0,-0.0056019420715548,,0.0091805324308295,,-0.1150498544396342,0.0,-0.1291618572508404,0.0
UPMC_c007_v001_r001_reg037,67660.0,UPMC_HNC,7851.0,0.4449114762450643,1.0,0.084447841039358,1.0,-0.0298701628019107,0.0,-0.001122350252625,,0.0886596554326635,1.0,-0.0674596237978832,
UPMC_c007_v001_r001_reg036,67672.0,UPMC_HNC,2406.0,0.2377389858686616,0.0,0.155860349127182,1.0,-0.0261031556767452,0.0,0.0170401962374093,1.0,0.1304372726662112,1.0,-0.0037556650282914,
UPMC_c007_v001_r001_reg035,67699.0,UPMC_HNC,11505.0,0.7109952194697957,1.0,0.1060408518035636,1.0,-0.0176094198015431,0.0,0.0154450654742481,1.0,-0.1446204292650077,0.0,-0.0665972975361461,
UPMC_c007_v001_r001_reg034,67634.0,UPMC_HNC,5737.0,0.3177618964615653,0.0,0.1228865260589158,1.0,0.0184173413980806,1.0,-0.002529086174461,,-0.0896341515058415,,-0.0501670005895721,
UPMC_c007_v001_r001_reg046,67688.0,UPMC_HNC,3614.0,0.5960154952960708,1.0,0.0423353624792473,0.0,-0.0184259271091353,0.0,0.0126454764077596,1.0,0.1260168802055655,1.0,-0.1480585521248621,0.0
UPMC_c007_v001_r001_reg047,67668.0,UPMC_HNC,5998.0,0.4283094364788263,1.0,0.0688562854284761,1.0,-0.0128784522363604,,-9.881681300716665e-05,,-0.0050664681824673,,-0.039567653241714,
UPMC_c007_v001_r001_reg049,67641.0,UPMC_HNC,5807.0,0.3528500086102979,0.0,0.1298432925779232,1.0,0.0394099100953312,1.0,-0.0025722095824385,,-0.1299126537769273,0.0,-0.0871311967960877,
UPMC_c007_v001_r001_reg050,67689.0,UPMC_HNC,4188.0,0.4429321872015281,1.0,0.0575453677172874,0.0,0.0271111573461444,1.0,-0.0114932429446799,0.0,0.0551947081180957,,0.4081243188323077,1.0
UPMC_c007_v001_r001_reg051,67626.0,UPMC_HNC,5824.0,0.5094436813186813,1.0,0.0314217032967032,0.0,-0.0287612577924644,0.0,0.0085534753668366,,-0.0695188072199836,,-0.1317801246703681,0.0
UPMC_c007_v001_r001_reg052,67635.0,UPMC_HNC,7538.0,0.4781109047492703,1.0,0.1390289201379676,1.0,0.030973426212734,1.0,-0.0026432895698064,,0.1155783827192613,1.0,0.1043447985689305,1.0
UPMC_c007_v001_r001_reg053,67647.0,UPMC_HNC,9076.0,0.6683561040105773,1.0,0.0265535478184222,0.0,-0.0137478028440959,,0.0220060135820021,1.0,-0.1763440308940051,0.0,-0.1657512000998926,0.0
UPMC_c007_v001_r001_reg063,67636.0,UPMC_HNC,7118.0,0.5015453779151448,1.0,0.0663107614498454,1.0,0.0197636376419145,1.0,-0.0227720917052194,0.0,0.1579859314119598,1.0,0.3385299376656525,1.0
UPMC_c007_v001_r001_reg062,67691.0,UPMC_HNC,2685.0,0.4167597765363128,0.0,0.0543761638733705,0.0,-0.0221272400546322,0.0,0.0167255326401144,1.0,-0.030910814218678,,-0.1035581676104369,
UPMC_c007_v001_r001_reg061,67632.0,UPMC_HNC,2587.0,0.365287978353305,0.0,0.0328565906455353,0.0,0.0876176785101652,1.0,0.0224903186987256,1.0,-0.1827600913542127,0.0,0.4601249459754027,1.0
UPMC_c007_v001_r001_reg060,67679.0,UPMC_HNC,3941.0,0.1804110631819335,0.0,0.0647043897487947,1.0,0.002713087075614,,-0.0017131150198925,,0.1372444895865793,1.0,0.1756150030067922,1.0
UPMC_c007_v001_r001_reg059,67644.0,UPMC_HNC,1908.0,0.2416142557651991,0.0,0.090670859538784,1.0,-0.0108606028106143,,0.0245528241732414,1.0,0.219028398737291,1.0,0.388000374588126,1.0
UPMC_c007_v001_r001_reg058,67621.0,UPMC_HNC,3812.0,0.2408184679958027,0.0,0.1259181532004197,1.0,-0.0012736294159498,,0.010937233004034,1.0,-0.0585170745438876,,-0.0828573592223195,
UPMC_c007_v001_r001_reg057,67698.0,UPMC_HNC,3351.0,0.2527603700387943,0.0,0.0495374515070128,0.0,-0.0330814932117936,0.0,0.0177759382142726,1.0,-0.0417987811658993,,0.1392921503041319,1.0
UPMC_c007_v001_r001_reg056,67637.0,UPMC_HNC,3567.0,0.312587608634707,0.0,0.0916736753574432,1.0,0.0013603981454488,,-0.0709657079570154,0.0,-0.0277424152930066,,0.6949051906799721,1.0
UPMC_c007_v001_r001_reg055,67638.0,UPMC_HNC,10604.0,0.4606752168992833,1.0,0.1207091663523198,1.0,-0.002925714930708,,0.0043130790987696,,-0.0414201643952383,,0.0296808790704476,
UPMC_c007_v001_r001_reg054,67643.0,UPMC_HNC,12707.0,0.4750924687180294,1.0,0.0720075548910049,1.0,0.002778835069048,,0.003192955292561,,0.0894571175986905,1.0,-0.0665339470833477,
s271_c001_v001_r001_reg001,6092.0,DFCI_HNC,1967.0,0.1611591255719369,0.0,0.0732079308591764,1.0,-0.018282881450039,0.0,0.0025688332880036,,0.1820740033462748,1.0,0.2627697135899675,1.0
s271_c001_v001_r001_reg007,6111.0,DFCI_HNC,4202.0,0.1999048072346501,0.0,0.0649690623512613,1.0,-0.0231755156689709,0.0,-0.0098667937735003,0.0,0.0886777419734551,1.0,-0.0367794684248883,
s271_c001_v001_r001_reg012,6121.0,DFCI_HNC,2045.0,0.1383863080684596,0.0,0.0004889975550122,0.0,,,-0.0021792581194405,,0.0154865314011307,,,
s271_c001_v001_r001_reg014,6114.0,DFCI_HNC,620.0,0.1064516129032258,0.0,0.0016129032258064,0.0,,,-0.007288873961352,,-0.1563919907457751,0.0,,
s271_c001_v001_r001_reg018,6105.0,DFCI_HNC,2148.0,0.3235567970204842,0.0,0.0782122905027933,1.0,0.0071899632511333,1.0,-0.002598906136686,,0.0055477048571985,,-0.1314710220876799,0.0
s271_c001_v001_r001_reg022,6092.0,DFCI_HNC,3154.0,0.3722257450856056,0.0,0.082435003170577,1.0,-0.0165238626845105,0.0,-0.0003269808001579,,0.0421494421132545,,-0.135766877760258,0.0
s271_c001_v001_r001_reg023,6092.0,DFCI_HNC,2180.0,0.1169724770642201,0.0,0.1197247706422018,1.0,0.0281885594539091,1.0,-0.0013667871483099,,0.2330233167838915,1.0,0.5111359890153853,1.0
s271_c001_v001_r001_reg029,6121.0,DFCI_HNC,2474.0,0.4025869037995149,0.0,0.0016168148746968,0.0,,,0.0016033346238333,,0.080588889627042,1.0,,
s271_c001_v001_r001_reg047,6104.0,DFCI_HNC,2163.0,0.5903837263060564,1.0,0.0388349514563106,0.0,-0.0169228739481632,0.0,0.0080002137404826,,-0.0050000619170519,,-0.1730928944047375,0.0
s271_c001_v001_r001_reg054,6113.0,DFCI_HNC,3727.0,0.0651998926750737,0.0,0.1486450228065468,1.0,-0.012616325588724,,-0.0173214634353008,0.0,0.2395116866342285,1.0,0.020713375078328,
s271_c001_v001_r001_reg055,6110.0,DFCI_HNC,2680.0,0.3772388059701492,0.0,0.0634328358208955,1.0,0.0115082888454319,1.0,0.0033327473577412,,0.267230074353608,1.0,0.618282103309804,1.0
s271_c001_v001_r001_reg056,6107.0,DFCI_HNC,1715.0,0.4180758017492711,0.0,0.1504373177842565,1.0,0.0008511784929841,,0.0127497004483051,1.0,0.0628161550363681,,-0.0302991281823795,
s271_c001_v001_r001_reg057,6104.0,DFCI_HNC,2342.0,0.601195559350982,1.0,0.0358667805294619,0.0,-0.0343772810005792,0.0,0.0123442936024455,1.0,-0.0805989810643759,,-0.1748103614361585,0.0
s271_c001_v001_r001_reg059,6094.0,DFCI_HNC,906.0,0.2924944812362031,0.0,0.0121412803532008,0.0,-0.0520574613267629,0.0,0.0315701719836719,1.0,0.3171700343702501,1.0,0.0110837305238126,
s271_c001_v001_r001_reg063,6097.0,DFCI_HNC,2626.0,0.2185833968012185,0.0,0.0175171363290175,0.0,-0.0277763847919492,0.0,0.0145398649527987,1.0,0.0024957186156113,,-0.268584771707324,0.0
s271_c001_v001_r001_reg066,6113.0,DFCI_HNC,2657.0,0.087316522393677,0.0,0.1129092961987203,1.0,-0.0097060738026225,,-0.0121526014832314,0.0,0.2324915112952548,1.0,0.2599474728526728,1.0
s271_c001_v001_r001_reg081,6102.0,DFCI_HNC,3495.0,0.5605150214592275,1.0,0.0123032904148783,0.0,-0.0403506463539982,0.0,0.0162217195412983,1.0,-0.0006309561004954,,-0.2118519858795104,0.0
s271_c001_v001_r001_reg083,6109.0,DFCI_HNC,4423.0,0.1352023513452407,0.0,0.0538096314718516,0.0,-0.0380652437205283,0.0,-0.0127153010647598,0.0,0.0583236362223381,,-0.1797292366321202,0.0
s271_c001_v001_r001_reg085,6115.0,DFCI_HNC,2979.0,0.3470963410540449,0.0,0.2628398791540785,1.0,0.0594692156458075,1.0,-0.0144350349159757,0.0,0.2252669026461972,1.0,0.704878111323455,1.0
s271_c001_v001_r001_reg086,6119.0,DFCI_HNC,2181.0,0.5804676753782668,1.0,0.0045850527281063,0.0,-0.0453388638712486,0.0,0.0242569327565137,1.0,-0.018060315505412,,-0.1178280419572369,
s271_c001_v001_r001_reg088,6112.0,DFCI_HNC,874.0,0.5102974828375286,1.0,0.0183066361556064,0.0,-0.0492709135799232,0.0,0.0008835216682456,,0.3489067145809628,1.0,-0.0886235059378266,
s271_c001_v001_r001_reg090,6102.0,DFCI_HNC,2037.0,0.4855179185076092,1.0,0.0191458026509572,0.0,-0.0250829854116252,0.0,-0.0051553012159337,,0.110422144821788,1.0,-0.191516028645711,0.0
s271_c001_v001_r001_reg094,6090.0,DFCI_HNC,3996.0,0.1831831831831832,0.0,0.1283783783783783,1.0,0.0081140241263303,1.0,-0.0087899165788065,0.0,0.0223097963696299,,-0.1070328804395247,
s271_c001_v001_r001_reg096,6096.0,DFCI_HNC,2026.0,0.5034550839091807,1.0,0.111056268509378,1.0,-0.0012826550131625,,-0.0185955279796822,0.0,0.2622726829801127,1.0,0.030175104272293,
s271_c001_v001_r001_reg109,6099.0,DFCI_HNC,2493.0,0.5399117529081428,1.0,0.0405134376253509,0.0,-0.0152766071430959,,-0.0305448288804241,0.0,0.1180085387712268,1.0,-0.1308237414569833,0.0
s271_c001_v001_r001_reg110,6096.0,DFCI_HNC,2442.0,0.319000819000819,0.0,0.0601965601965601,1.0,-0.0115264315107572,,-0.0159445984712656,0.0,0.1373290038150386,1.0,0.5245417906746023,1.0
s271_c001_v001_r001_reg005,6105.0,DFCI_HNC,2126.0,0.2897460018814675,0.0,0.0865475070555032,1.0,-0.0176231447602023,0.0,-0.0021530327768356,,-0.1088905161072502,0.0,-0.1146050012055228,
s271_c001_v001_r001_reg009,6121.0,DFCI_HNC,1505.0,0.2996677740863787,0.0,0.0046511627906976,0.0,-0.0273307643663313,0.0,-0.0034167059062505,,0.2548688352418143,1.0,-0.269698273114318,0.0
s271_c001_v001_r001_reg015,6114.0,DFCI_HNC,1430.0,0.1559440559440559,0.0,0.0125874125874125,0.0,-0.0519483475646877,0.0,-0.0124275243268617,0.0,0.3046899075419383,1.0,0.0469843164353969,1.0
s271_c001_v001_r001_reg016,6111.0,DFCI_HNC,3023.0,0.2963943102877935,0.0,0.1151174330135626,1.0,0.0252144460107434,1.0,0.0041572874870454,,0.0131176470273156,,0.5059941828026916,1.0
s271_c001_v001_r001_reg019,6101.0,DFCI_HNC,959.0,0.4994786235662148,1.0,0.0656934306569343,1.0,0.0101871317002285,1.0,0.0269389975974825,1.0,0.0134852142295421,,-0.1245237370648804,0.0
s271_c001_v001_r001_reg028,6118.0,DFCI_HNC,2397.0,0.3304130162703379,0.0,0.2586566541510221,1.0,-0.0026767593950556,,0.0056581129006194,,0.0359544755109755,,0.0783441276220187,1.0
s271_c001_v001_r001_reg034,6118.0,DFCI_HNC,2949.0,0.2919633774160732,0.0,0.2563580874872838,1.0,-0.0155708680152157,,-0.0030221924014083,,0.1042978179634334,1.0,0.0772263640335865,1.0
s271_c001_v001_r001_reg035,6117.0,DFCI_HNC,1334.0,0.2751124437781109,0.0,0.2286356821589205,1.0,0.0381381992130669,1.0,-0.0021734676353024,,0.3088798832747717,1.0,0.6325450256219284,1.0
s271_c001_v001_r001_reg048,6107.0,DFCI_HNC,2307.0,0.3107932379713914,0.0,0.1521456436931079,1.0,-0.0303384365343721,0.0,-0.0009270337424452,,-0.0514552565756403,,-0.0572512269229485,
s271_c001_v001_r001_reg049,6110.0,DFCI_HNC,5165.0,0.1341723136495643,0.0,0.0458857696030977,0.0,-0.0169267680626595,0.0,-0.0146819198529198,0.0,-0.0553588181862214,,-0.2191326922871318,0.0
s271_c001_v001_r001_reg052,6117.0,DFCI_HNC,3679.0,0.1269366675727099,0.0,0.0421310138624626,0.0,-0.029033833660847,0.0,-0.0108197229768714,0.0,0.112911265232995,1.0,-0.1450329685346985,0.0
s271_c001_v001_r001_reg053,6120.0,DFCI_HNC,3367.0,0.0671220671220671,0.0,0.008019008019008,0.0,-0.0364243510120627,0.0,-0.0163588696734546,0.0,0.2578829211527733,1.0,0.2840876477438228,1.0
s271_c001_v001_r001_reg058,6097.0,DFCI_HNC,2000.0,0.4315,1.0,0.001,0.0,,,0.0242603634329709,1.0,0.0223817974092406,,,
s271_c001_v001_r001_reg060,6091.0,DFCI_HNC,1503.0,0.4870259481037924,1.0,0.0133067198935462,0.0,-0.0394061163892357,0.0,0.0275305151297528,1.0,-0.0752420417603064,,-0.2241919192546222,0.0
s271_c001_v001_r001_reg067,6116.0,DFCI_HNC,2631.0,0.3359939186621056,0.0,0.185860889395667,1.0,-0.0080531137769411,,0.0005236427343781,,0.2228217326994528,1.0,0.1807700509582762,1.0
s271_c001_v001_r001_reg071,6116.0,DFCI_HNC,2809.0,0.324314702741189,0.0,0.1861872552509789,1.0,-0.0129724143090455,,-0.0006109760442486,,0.0090037514359854,,-0.0109822909639291,
s271_c001_v001_r001_reg077,6091.0,DFCI_HNC,2261.0,0.2007961079168509,0.0,0.0928792569659442,1.0,0.0099888301705971,1.0,-0.0059905867709494,,0.1589043722059272,1.0,0.0653779624199439,1.0
s271_c001_v001_r001_reg079,6093.0,DFCI_HNC,2609.0,0.1299348409352242,0.0,0.0425450364124185,0.0,-0.0058341711951995,,-0.0172387439491361,0.0,0.3051640708495609,1.0,0.205822381119282,1.0
s271_c001_v001_r001_reg087,6115.0,DFCI_HNC,1883.0,0.3956452469463621,0.0,0.1428571428571428,1.0,-0.0250626227020926,0.0,0.0031175052110874,,0.0269285296567357,,-0.0416529072301459,
s271_c001_v001_r001_reg089,6109.0,DFCI_HNC,3585.0,0.1804741980474198,0.0,0.0694560669456067,1.0,0.026813840875014,1.0,-0.01221579144861,0.0,0.3100464491341818,1.0,0.062514013547308,1.0
s271_c001_v001_r001_reg097,6099.0,DFCI_HNC,2857.0,0.6513825691284564,1.0,0.0661533076653832,1.0,-0.0211478610829617,0.0,0.021772826820635,1.0,0.0315137512015203,,-0.0958427418639145,
s271_c001_v001_r001_reg103,6119.0,DFCI_HNC,2189.0,0.5125628140703518,1.0,0.0077661032434901,0.0,-0.0372210224546246,0.0,-0.0388619672151978,0.0,0.1096173095769833,1.0,0.1853575397360767,1.0
s271_c001_v001_r001_reg104,6119.0,DFCI_HNC,1974.0,0.5263424518743668,1.0,0.0015197568389057,0.0,,,0.0257931942516128,1.0,-0.1018421113242755,0.0,,
s271_c001_v001_r001_reg112,6090.0,DFCI_HNC,1270.0,0.4228346456692913,1.0,0.0314960629921259,0.0,-0.0194117065724414,0.0,-0.0143926666139714,0.0,0.1065631146360789,1.0,-0.1132849856039285,
s271_c001_v001_r001_reg004,6101.0,DFCI_HNC,1671.0,0.5715140634350688,1.0,0.0700179533213644,1.0,-0.0326053906610495,0.0,0.0155587934085194,1.0,0.0770468031452029,1.0,-0.1204311175380452,0.0
s271_c001_v001_r001_reg006,6108.0,DFCI_HNC,2377.0,0.4312158182583088,1.0,0.0597391670172486,1.0,-0.0273012167930514,0.0,-0.0030529531357982,,0.1249570763685489,1.0,-0.0003014292212706,
s271_c001_v001_r001_reg017,6108.0,DFCI_HNC,2149.0,0.4625407166123778,1.0,0.0479292694276407,0.0,-0.0293316306770706,0.0,0.0055276801247015,,-0.0840924815010325,,-0.1271024289688944,0.0
s271_c001_v001_r001_reg024,6095.0,DFCI_HNC,2308.0,0.6438474870017331,1.0,0.0190641247833622,0.0,-0.033213862013267,0.0,0.0007078012911106,,-0.0916020035186838,,-0.1652382674269529,0.0
s271_c001_v001_r001_reg061,6091.0,DFCI_HNC,1442.0,0.5339805825242718,1.0,0.0166435506241331,0.0,-0.0355633987280705,0.0,-0.0460241612501781,0.0,0.0815891482895742,1.0,-0.127991508727905,0.0
s271_c001_v001_r001_reg068,6120.0,DFCI_HNC,1095.0,0.1515981735159817,0.0,0.0301369863013698,0.0,-0.0398027908078922,0.0,-0.0111545952166532,0.0,0.2156781512598077,1.0,0.0681623727017693,1.0
s271_c001_v001_r001_reg082,6106.0,DFCI_HNC,1805.0,0.0481994459833795,0.0,0.0803324099722991,1.0,-0.0163187722369678,0.0,-0.0183498641024133,0.0,-0.2160916647996248,0.0,0.771675294973461,1.0
s271_c001_v001_r001_reg092,6093.0,DFCI_HNC,1469.0,0.5207624234172906,1.0,0.0006807351940095,0.0,,,0.0044469983021584,,-0.1423834631024901,0.0,,
